-0.549585;0.4472905
-0.549585;0.5016655
-0.49521;0.0666655
-0.49521;0.1210405
-0.49521;0.1754155
-0.49521;0.2297905
-0.49521;0.2841655
-0.49521;0.3385405
-0.49521;0.3929155
-0.49521;0.4472905
-0.49521;0.5016655
-0.49521;0.5560405
-0.440835;0.0666655
-0.440835;0.1210405
-0.440835;0.1754155
-0.440835;0.2297905
-0.440835;0.2841655
-0.440835;0.3385405
-0.440835;0.3929155
-0.440835;0.4472905
-0.440835;0.5016655
-0.440835;0.5560405
-0.440835;0.6104155
-0.38646;0.0666655
-0.38646;0.1210405
-0.38646;0.1754155
-0.38646;0.2297905
-0.38646;0.2841655
-0.38646;0.3385405
-0.38646;0.3929155
-0.38646;0.4472905
-0.38646;0.5016655
-0.38646;0.5560405
-0.38646;0.6104155
-0.38646;0.6647905
-0.332085;0.0666655
-0.332085;0.1210405
-0.332085;0.1754155
-0.332085;0.2297905
-0.332085;0.2841655
-0.332085;0.3385405
-0.332085;0.3929155
-0.332085;0.4472905
-0.332085;0.5016655
-0.332085;0.5560405
-0.332085;0.6104155
-0.332085;0.6647905
-0.27771;0.0666655
-0.27771;0.1210405
-0.27771;0.1754155
-0.27771;0.2297905
-0.27771;0.2841655
-0.27771;0.3385405
-0.27771;0.3929155
-0.27771;0.4472905
-0.27771;0.5016655
-0.27771;0.5560405
-0.27771;0.6104155
-0.27771;0.6647905
-0.223335;0.0666655
-0.223335;0.1210405
-0.223335;0.1754155
-0.223335;0.2297905
-0.223335;0.2841655
-0.223335;0.3385405
-0.223335;0.3929155
-0.223335;0.4472905
-0.223335;0.5016655
-0.223335;0.5560405
-0.223335;0.6104155
-0.223335;0.6647905
-0.223335;0.7191655
-0.16896;0.1210405
-0.16896;0.1754155
-0.16896;0.2297905
-0.16896;0.2841655
-0.16896;0.3385405
-0.16896;0.3929155
